dpkts,dbytes,ct_dst_sport_ltm,state_CON,dmean,state_INT,dload,ct_state_ttl,sttl
29,1983,1,0,68,0,15930.71973,1,62
22,1622,1,0,74,0,9050.850586,1,62
0,0,4,0,0,1,0.0,2,254
16,1130,1,0,71,0,13151.91504,1,254
22,1622,1,0,74,0,9050.850586,1,62
12,3520,1,0,293,0,25690.63086,1,62
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,10246.85156,1,254
80,101348,1,0,1267,0,659022.1875,1,62
0,0,4,0,0,1,0.0,2,254
10,440,1,0,44,0,6556.657715,1,254
0,0,4,0,0,1,0.0,2,254
14,870,1,0,62,0,9551.618164,1,254
8,354,1,0,44,0,5313.223145,1,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
16,13500,1,0,844,0,510074.9375,1,62
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,3347.705322,1,254
10,2306,1,0,231,0,47970.05469,1,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
0,0,8,0,0,1,0.0,2,254
6,268,1,0,45,0,8649.817383,1,254
0,0,4,0,0,1,0.0,2,254
0,0,8,0,0,1,0.0,2,254
0,0,8,0,0,1,0.0,2,254
24,1364,2,0,57,0,293.981995,1,254
0,0,8,0,0,1,0.0,2,254
6,268,1,0,45,0,4137.641113,1,254
24,1364,2,0,57,0,293.981995,1,254
0,0,8,0,0,1,0.0,2,254
14,778,2,0,56,0,96.876839,1,254
0,0,8,0,0,1,0.0,2,254
24,1364,2,0,57,0,293.981995,1,254
0,0,8,0,0,1,0.0,2,254
0,0,8,0,0,1,0.0,2,254
10,2710,1,0,271,0,31645.88867,1,62
10,586,2,0,59,0,12828.02734,1,254
0,0,4,0,0,1,0.0,2,254
10,586,2,0,59,0,12828.02734,1,254
22,1622,1,0,74,0,11885.81836,1,62
6,268,1,0,45,0,4200.301758,1,254
22,1622,1,0,74,0,11885.81836,1,62
69,69962,1,0,1014,0,375251.3125,1,62
10,3754,1,0,375,0,41365.84375,1,62
34,2496,1,0,73,0,3280.202148,1,62
10,3754,1,0,375,0,41365.84375,1,62
22,1746,1,0,79,0,17711.36133,1,62
22,1660,1,0,75,0,1805.904785,1,62
8,354,1,0,44,0,4647.536621,1,254
24,1364,2,0,57,0,293.981995,1,254
10,4680,1,0,468,0,42225.56641,1,62
22,1660,1,0,75,0,1805.904785,1,62
20,1026,1,0,51,0,5948.304688,1,254
10,4680,1,0,468,0,42225.56641,1,62
0,0,4,0,0,1,0.0,2,254
8,354,1,0,44,0,4850.618652,1,254
8,1486,1,0,186,0,4457.423828,1,62
14,5944,1,0,425,0,35386.26172,1,254
0,0,4,0,0,1,0.0,2,254
38,43252,1,0,1138,0,1352337.875,1,62
8,1318,1,0,165,0,25575.81641,1,62
8,1486,1,0,186,0,4457.423828,1,62
8,660,1,0,83,0,8150.488281,1,62
0,0,4,0,0,1,0.0,2,254
8,660,1,0,83,0,8150.488281,1,62
6,268,1,0,45,0,3599.615234,1,254
0,0,4,0,0,1,0.0,2,254
46,49515,1,0,1076,0,541373.625,1,62
0,0,4,0,0,1,0.0,2,254
32,19038,1,0,595,0,180774.3438,1,62
32,19038,1,0,595,0,180774.3438,1,62
20,18170,1,0,909,0,326815.7813,1,62
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,10036.62988,1,254
0,0,3,0,0,1,0.0,2,254
30,2226,1,0,74,0,4677.214844,1,62
0,0,1,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
8,1190,1,0,149,0,18967.52539,1,62
30,2226,1,0,74,0,4677.214844,1,62
0,0,3,0,0,1,0.0,2,254
8,2142,1,0,268,0,24575.94336,1,62
46,42936,1,0,933,0,250432.0781,1,62
6,268,1,0,45,0,5817.841797,1,254
20,1832,1,0,92,0,11225.50488,1,62
44,2762,1,0,63,0,15335.72461,1,254
8,1704,1,0,213,0,45905.52344,1,62
8,2528,1,0,316,0,64399.20703,1,254
72,4002,1,0,56,0,7299.371582,1,62
10,1742,1,0,174,0,20794.17188,1,254
8,3254,1,0,407,0,51266.47656,1,62
6,268,1,0,45,0,6516.813965,1,254
12,682,1,0,57,0,8820.084961,1,254
24,27004,1,0,1125,0,716892.125,1,62
10,4284,1,0,428,0,58106.85156,1,62
8,640,1,0,80,0,5806.749023,1,254
408,529463,1,0,1298,0,1784649.875,1,62
22,1762,1,0,80,0,8968.574219,1,62
12,682,1,0,57,0,9455.533203,1,254
8,2482,1,0,310,0,39176.60547,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
14,10036,1,0,717,0,81210.49219,1,62
6,268,1,0,45,0,4101.803223,1,254
12,526,1,0,44,0,3271.036133,1,254
12,7522,1,0,627,0,78164.11719,1,62
22,1650,1,0,75,0,2715.766602,1,62
22,1650,1,0,75,0,2715.766602,1,62
24,1866,1,0,78,0,14757.43848,1,62
8,1056,1,0,132,0,8223.375,1,254
20,1658,1,0,83,0,15016.60254,1,62
10,4216,1,0,422,0,50457.70703,1,62
20,1658,1,0,83,0,15016.60254,1,62
10,6164,1,0,616,0,74889.73438,1,62
12,2406,1,0,201,0,21389.18164,1,62
12,682,1,0,57,0,4999.241211,1,254
6,268,1,0,45,0,9309.526367,1,254
12,682,1,0,57,0,7623.315918,1,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
46,39154,1,0,851,0,149804.8281,1,62
0,0,3,0,0,1,0.0,2,254
8,1176,1,0,147,0,14904.5918,1,62
0,0,3,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
828,36512,1,0,44,0,5294.491699,1,62
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
12,682,1,0,57,0,5629.699219,1,254
0,0,2,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
828,36512,1,0,44,0,5294.491699,1,62
22,1660,1,0,75,0,4804.457031,1,62
0,0,6,0,0,1,0.0,2,254
0,0,6,0,0,1,0.0,2,254
390,505052,1,0,1295,0,970038.9375,1,62
22,1660,1,0,75,0,4804.457031,1,62
8,354,1,0,44,0,4330.780762,1,254
0,0,6,0,0,1,0.0,2,254
8,354,1,0,44,0,2838.181152,1,254
0,0,6,0,0,1,0.0,2,254
6,268,1,0,45,0,2437.064209,1,254
0,0,6,0,0,1,0.0,2,254
0,0,6,0,0,1,0.0,2,254
28,2074,1,0,74,0,15142.72559,1,62
30,2292,1,0,76,0,9246.109375,1,62
8,354,1,0,44,0,2576.877686,1,254
390,505052,1,0,1295,0,970038.9375,1,62
72,72254,1,0,1004,0,582154.6875,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
12,682,1,0,57,0,4295.342285,1,254
0,0,1,0,0,1,0.0,2,254
20,1026,1,0,51,0,8404.049805,1,254
0,0,3,0,0,1,0.0,2,254
52,3032,1,0,58,0,12194.23438,1,62
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,2825.816406,1,254
0,0,3,0,0,1,0.0,2,254
12,682,1,0,57,0,6675.455078,1,254
6,268,1,0,45,0,3010.236816,1,254
8,3150,1,0,394,0,18388.04492,1,62
8,354,1,0,44,0,740.617737,1,254
12,682,1,0,57,0,5554.915039,1,254
70,69808,1,0,997,0,275011.0625,1,62
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,11916.57422,1,254
0,0,4,0,0,1,0.0,2,254
10,3754,1,0,375,0,54097.32422,1,62
12,682,1,0,57,0,1863.104126,1,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,9582.874023,1,254
10,3754,1,0,375,0,54097.32422,1,62
0,0,4,0,0,1,0.0,2,254
20,2410,1,0,121,0,22775.95703,1,62
0,0,4,0,0,1,0.0,2,254
24,8728,1,0,364,0,33658.36719,1,62
0,0,3,0,0,1,0.0,2,254
24,8728,1,0,364,0,33658.36719,1,62
0,0,3,0,0,1,0.0,2,254
48,57793,1,0,1204,0,586226.9375,1,62
76,94502,1,0,1243,0,1526955.5,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
20,1792,1,0,90,0,17229.91016,1,254
6,268,1,0,45,0,3334.759766,1,254
0,0,3,0,0,1,0.0,2,254
30,2440,1,0,81,0,4748.924805,1,62
8,1120,1,0,140,0,20964.69727,1,62
0,0,3,0,0,1,0.0,2,254
1100,48052,1,1,44,0,6401.802246,4,254
30,2440,1,0,81,0,4748.924805,1,62
12,682,1,0,57,0,4884.795898,1,254
0,0,4,0,0,1,0.0,2,254
10,3972,1,0,397,0,54308.30078,1,62
8,1316,1,0,165,0,17658.04688,1,62
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,4180.723145,1,254
12,682,1,0,57,0,5264.978516,1,254
12,682,1,0,57,0,3117.799561,1,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,3376.235107,1,254
12,682,1,0,57,0,4735.621094,1,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,4898.082031,1,254
0,0,4,0,0,1,0.0,2,254
548,23848,1,0,44,0,6487.594727,1,254
6,268,1,0,45,0,3945.554932,1,254
6,268,1,0,45,0,7475.887207,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
8,2628,1,0,329,0,24989.20313,1,254
10,3754,1,0,375,0,36743.14063,1,62
12,682,1,0,57,0,8695.773438,1,254
10,3754,1,0,375,0,36743.14063,1,62
24,1928,1,0,80,0,6692.082031,1,62
0,0,4,0,0,1,0.0,2,254
10,6924,1,0,692,0,68677.0,1,62
64,74404,1,0,1163,0,510115.9375,1,62
26,29462,1,0,1133,0,545180.3125,1,62
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,2816.626953,1,254
0,0,1,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
16,1318,1,0,82,0,4225.010742,1,62
20,1662,1,0,83,0,14711.63672,1,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
22,1916,1,0,87,0,16883.32422,1,62
38,2584,1,0,68,0,7409.193359,1,62
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
8,3212,1,0,402,0,45053.3125,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
60,69341,1,0,1156,0,417531.6875,1,62
0,0,4,0,0,1,0.0,2,254
8,1642,1,0,205,0,26928.26563,1,62
0,0,3,0,0,1,0.0,2,254
20,1828,1,0,91,0,7449.428223,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
10,2888,1,0,289,0,21845.16016,1,62
8,354,1,0,44,0,2636.359863,1,254
8,2164,1,0,271,0,27586.60938,1,62
20,1674,1,0,84,0,11050.75,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
10,768,1,0,77,0,8033.072754,1,254
168,225188,1,0,1340,0,789281.4375,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
8,2910,1,0,364,0,46504.08984,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
8,1824,1,0,228,0,17816.37695,1,62
0,0,3,0,0,1,0.0,2,254
22,1610,1,0,73,0,10867.46094,1,62
8,1824,1,0,228,0,17816.37695,1,62
0,0,3,0,0,1,0.0,2,254
22,1610,1,0,73,0,10867.46094,1,62
6,268,1,0,45,0,8979.800781,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
20,1704,1,0,85,0,5276.821289,1,62
0,0,4,0,0,1,0.0,2,254
8,1070,1,0,134,0,8924.245117,1,62
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,2844.453369,1,254
0,0,4,0,0,1,0.0,2,254
8,354,1,0,44,0,4000.116211,1,254
0,0,4,0,0,1,0.0,2,254
10,4210,1,0,421,0,156690.0313,1,62
32,2256,1,0,71,0,5953.915039,1,62
0,0,4,0,0,1,0.0,2,254
1812,2425476,1,0,1339,0,1572561.125,1,62
8,1798,1,0,225,0,50521.99219,1,62
12,682,1,0,57,0,5997.317871,1,254
8,616,1,0,77,0,2669.11792,1,62
8,462,1,0,58,0,5940.910156,1,254
8,616,1,0,77,0,2669.11792,1,62
8,2622,1,0,328,0,85132.03125,1,254
6,268,1,0,45,0,3840.112549,1,254
8,2778,1,0,347,0,32615.82422,1,62
0,0,4,0,0,1,0.0,2,254
32,2256,1,0,71,0,5953.915039,1,62
0,0,4,0,0,1,0.0,2,254
8,1342,1,0,168,0,21829.19336,1,62
12,4350,1,0,363,0,22913.38281,1,62
8,946,1,0,118,0,24077.9043,1,62
0,0,4,0,0,1,0.0,2,254
94,115786,1,0,1232,0,449061.625,1,62
0,0,4,0,0,1,0.0,2,254
20,1026,1,0,51,0,7117.190918,1,254
10,440,1,0,44,0,1208.472656,1,254
20,1026,1,0,51,0,5273.819336,1,254
22,1776,1,0,81,0,4868.472656,1,254
0,0,3,0,0,1,0.0,2,254
10,1476,1,0,148,0,3706.128174,1,62
36,39601,1,0,1100,0,358196.75,1,62
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,3042.320801,1,254
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,2215.228271,1,254
0,0,4,0,0,1,0.0,2,254
10,1254,1,0,125,0,9299.05957,1,62
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,2422.200928,1,254
10,2028,1,0,203,0,23149.45313,1,62
6,268,1,0,45,0,5069.177734,1,254
0,0,4,0,0,1,0.0,2,254
10,1312,1,0,131,0,11685.41895,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,5685.044922,1,254
0,0,4,0,0,1,0.0,2,254
58,53900,1,0,929,0,452211.6563,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
58,53900,1,0,929,0,452211.6563,1,62
0,0,4,0,0,1,0.0,2,254
16,10334,1,0,646,0,153844.0156,1,62
20,1734,1,0,87,0,6759.032715,1,62
0,0,3,0,0,1,0.0,2,254
22,1112,1,0,51,0,5742.60498,1,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
16,13760,1,0,860,0,380750.0,1,254
0,0,3,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
10,3754,1,0,375,0,28190.42969,1,62
0,0,4,0,0,1,0.0,2,254
10,3754,1,0,375,0,28190.42969,1,62
24,26344,1,0,1098,0,830524.125,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,5308.669922,1,254
0,0,1,0,0,1,0.0,2,254
6,268,1,0,45,0,6084.393555,1,254
26,2016,1,0,78,0,15622.2627,1,62
6,268,1,0,45,0,2007.494507,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
10,4842,1,0,484,0,75955.10156,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
70,3968,1,0,57,0,5663.976074,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,9753.018555,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
242,309252,1,0,1278,0,922221.6875,1,62
0,0,3,0,0,1,0.0,2,254
22,1874,1,0,85,0,13530.04492,1,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
48,41080,1,0,856,0,269670.5313,1,62
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,4064.902344,1,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,9160.851562,1,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
20,1688,1,0,84,0,15692.87402,1,62
6,268,1,0,45,0,9566.057617,1,254
0,0,3,0,0,1,0.0,2,254
10,4254,1,0,425,0,58488.375,1,62
0,0,1,0,0,1,0.0,2,254
14,7130,1,0,509,0,71340.25,1,62
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,6168.186523,1,254
12,6366,1,0,531,0,128597.9453,1,62
8,1304,1,0,163,0,38359.87109,1,62
0,0,4,0,0,1,0.0,2,254
8,1538,1,0,192,0,15546.87695,1,62
10,4232,1,0,423,0,51533.30078,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
8,1294,1,0,162,0,15884.44824,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
44,2940,1,0,67,0,6104.906738,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
44,2940,1,0,67,0,6104.906738,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
108,142166,1,0,1316,0,286415.5313,1,62
12,682,1,0,57,0,9624.84668,1,254
8,1962,1,0,245,0,21469.14258,1,62
0,0,4,0,0,1,0.0,2,254
20,1838,1,0,92,0,7706.920898,1,62
8,354,1,0,44,0,440.908386,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
20,1732,1,0,87,0,5998.634766,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,2899.78418,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
8,354,1,0,44,0,1280.18042,1,254
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,2493.661377,1,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,8420.896484,1,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,4486.409668,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
14,768,1,0,55,0,8268.793945,1,254
8,1850,1,0,231,0,55114.19141,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
28,2128,1,0,76,0,3942.701172,1,62
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,3633.885986,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
20,1840,1,0,92,0,9143.334961,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
20,1840,1,0,92,0,9143.334961,1,62
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
20,17056,1,0,853,0,246583.6719,1,62
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,4866.260254,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
10,3716,1,0,372,0,36007.62109,1,62
24,1842,1,0,77,0,6771.887695,1,62
12,682,1,0,57,0,4866.260254,1,254
6,268,1,0,45,0,3590.793701,1,254
8,828,1,0,104,0,4670.90625,1,62
0,0,4,0,0,1,0.0,2,254
12,682,1,0,57,0,4866.260254,1,254
582,742293,1,0,1275,0,957232.25,1,62
0,0,4,0,0,1,0.0,2,254
8,828,1,0,104,0,4670.90625,1,62
12,682,1,0,57,0,4866.260254,1,254
20,1738,1,0,87,0,16687.87891,1,62
0,0,4,0,0,1,0.0,2,254
20,20716,1,0,1036,0,110611.1484,1,62
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
10,440,1,0,44,0,10535.80273,1,254
12,682,1,0,57,0,5416.027344,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
10,1964,1,0,196,0,37302.03516,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
12,4422,1,0,369,0,79029.1875,1,62
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
8,1044,1,0,131,0,32477.71289,1,62
22,1648,1,0,75,0,9104.27832,1,62
0,0,3,0,0,1,0.0,2,254
14,9662,1,0,690,0,183234.7969,1,62
22,1648,1,0,75,0,9104.27832,1,62
12,6966,1,0,581,0,142242.625,1,62
10,1222,1,0,122,0,8151.000977,1,62
0,0,3,0,0,1,0.0,2,254
14,9662,1,0,690,0,183234.7969,1,62
94,121464,1,0,1292,0,206041.6719,1,62
0,0,3,0,0,1,0.0,2,254
6,268,1,0,45,0,747.316528,1,254
0,0,4,0,0,1,0.0,2,254
6,268,1,0,45,0,8905.852539,1,254
0,0,4,0,0,1,0.0,2,254
4,2304,1,1,576,0,233340.0938,3,62
0,0,4,0,0,1,0.0,2,254
28,13970,1,0,499,0,130776.9141,1,62
0,0,4,0,0,1,0.0,2,254
30,9612,1,0,320,0,20974.22852,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
8,894,1,0,112,0,10211.81641,1,62
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
16,9594,1,0,600,0,167071.0313,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
14,768,1,0,55,0,5670.835449,1,254
0,0,2,0,0,1,0.0,2,254
10,1444,1,0,144,0,9429.505859,1,62
0,0,3,0,0,1,0.0,2,254
12,682,1,0,57,0,4845.23877,1,254
0,0,2,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
8,1826,1,0,228,0,17688.83008,1,62
0,0,3,0,0,1,0.0,2,254
14,768,1,0,55,0,1973.335083,1,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
12,682,1,0,57,0,1592.515137,1,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
12,682,1,0,57,0,5953.116699,1,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
14,958,1,0,68,0,1709.363403,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
16,1246,1,0,78,0,5353.976562,1,254
14,958,1,0,68,0,1709.363403,1,62
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
38,40454,1,0,1065,0,84061.95313,1,62
10,3774,1,0,377,0,39373.92188,1,62
0,0,3,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
2,284,1,1,142,0,7016.980469,3,62
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
8,1536,1,0,192,0,45435.14453,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
12,564,1,0,47,0,4713.755859,1,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
10,4064,1,0,406,0,64616.41406,1,62
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
696,915210,1,0,1315,0,1033916.5,1,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
8,1360,1,0,170,0,35685.37109,1,62
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,1,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,4,0,0,1,0.0,2,254
0,0,2,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
0,0,3,0,0,1,0.0,2,254
10,1594,1,0,159,0,4448.453613,1,62
